127.0.0.1 - - [11/Jan/2017:10:23:35 +0530] "GET / HTTP/1.1" 404 1000
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:29:27 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1182
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:29:28 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1182
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:29:28 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1182
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:29:29 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1182
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:29:29 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1182
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:29:30 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1182
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:29:42 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1182
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:30:32 +0530] "GET /CollaborationFrontEnd/forum/forum.html HTTP/1.1" 200 2181
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:30:34 +0530] "GET /CollaborationFrontEnd/forum/createForum.html HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:30:43 +0530] "POST /CollaborationBack/forums/ HTTP/1.1" 500 6540
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:31:13 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1182
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:07 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:07 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:07 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:07 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:07 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:07 +0530] "GET /CollaborationFrontEnd/c_blog/createBlog.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:07 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:07 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:07 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:20 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1182
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:32:20 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 12
127.0.0.1 - - [11/Jan/2017:14:34:37 +0530] "GET / HTTP/1.1" 404 1000
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:34:37 +0530] "GET /CollaborationBack/ HTTP/1.1" 200 57
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:40:58 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:40:59 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:01 +0530] "GET /CollaborationFrontEnd/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/css/demo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/css/set2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/user/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/user/AuthenticationService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/user/LoginController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/image/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:02 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jan/2017:14:41:41 +0530] "POST /CollaborationBack/blogs/ HTTP/1.1" 500 1186
